acct_id,fiscal_year,price_code_type,package_size,actual_events,tickets_sold,avg_seats_per_event,expected_events,event_gap,utilization_pct
169788,FY23,Fixed Established Subscription 6 Concert,6.0,7,12,1.7142857142857142,6.0,-1.0,1.1666666666666667
169788,FY24,Fixed Established Subscription 6 Concert,6.0,11,12,1.0909090909090908,6.0,-5.0,1.8333333333333333
170503,FY24,Fixed Established Subscription 6 Concert,6.0,1,1,1.0,6.0,5.0,0.16666666666666666
170866,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,11,1.8333333333333333,6.0,0.0,1.0
171196,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
171196,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,1.7142857142857142,6.0,0.0,1.0
171284,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
171801,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
172472,FY23,Fixed Established Subscription 6 Concert,6.0,4,8,2.0,6.0,2.0,0.6666666666666666
172472,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
173572,FY23,Fixed Established Subscription 6 Concert,6.0,5,12,2.0,6.0,1.0,0.8333333333333334
173572,FY24,Fixed Established Subscription 6 Concert,6.0,5,12,2.0,6.0,1.0,0.8333333333333334
174705,FY23,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
174705,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
175343,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
175343,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
175981,FY23,Fixed Established Subscription 18 Concert,18.0,1,2,2.0,18.0,17.0,0.05555555555555555
175981,FY23,Fixed Established Subscription 24 Concert,24.0,21,42,2.0,24.0,3.0,0.875
175981,FY24,Fixed Established Subscription 12 Concert,12.0,12,24,2.0,12.0,0.0,1.0
177103,FY23,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
177103,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
177554,FY24,Fixed Upgrade Subscription 12 Concert,12.0,13,24,1.8461538461538463,12.0,-1.0,1.0833333333333333
177675,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
177675,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
177763,FY23,Fixed Established Subscription Sunday,4.0,4,8,1.6,4.0,0.0,1.0
177763,FY24,Fixed Sophomore  Subscription Sunday,4.0,3,6,2.0,4.0,1.0,0.75
178027,FY23,Fixed Established Subscription 6 Concert,6.0,4,8,2.0,6.0,2.0,0.6666666666666666
178027,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
178566,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
178566,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
178632,FY23,Fixed Established Subscription 12 Concert,12.0,6,6,1.0,12.0,6.0,0.5
178632,FY24,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
179171,FY24,Fixed Upgrade Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
179699,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
179831,FY23,Fixed Established Subscription 6 Concert,6.0,4,8,2.0,6.0,2.0,0.6666666666666666
179831,FY24,Fixed Established Subscription 6 Concert,6.0,4,8,2.0,6.0,2.0,0.6666666666666666
179853,FY23,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
179853,FY24,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
180084,FY23,Fixed Established Subscription 24 Concert,24.0,22,44,2.0,24.0,2.0,0.9166666666666666
180084,FY24,Fixed Established Subscription 24 Concert,24.0,17,34,2.0,24.0,7.0,0.7083333333333334
180326,FY24,Fixed Upgrade Subscription 24 Concert,24.0,22,27,1.2272727272727273,24.0,2.0,0.9166666666666666
180579,FY23,Fixed Established Subscription 6 Concert,6.0,5,5,1.0,6.0,1.0,0.8333333333333334
180579,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
180865,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
180865,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
181404,FY23,Fixed Established Subscription 6 Concert,6.0,6,24,4.0,6.0,0.0,1.0
181756,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,1.0909090909090908,6.0,0.0,1.0
181756,FY24,Fixed Established Subscription 6 Concert,6.0,4,8,1.1428571428571428,6.0,2.0,0.6666666666666666
182306,FY23,Fixed Established Subscription 6 Concert,6.0,7,14,2.0,6.0,-1.0,1.1666666666666667
182306,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
183010,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
183010,FY24,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
183142,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
183142,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
183802,FY24,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
184627,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
184627,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
185540,FY23,Fixed Established Subscription 12 Concert,12.0,12,24,2.0,12.0,0.0,1.0
185540,FY24,Fixed Established Subscription 12 Concert,12.0,11,22,2.0,12.0,1.0,0.9166666666666666
186068,FY23,Fixed Established Subscription 6 Concert,6.0,7,24,2.0,6.0,-1.0,1.1666666666666667
186068,FY24,Fixed Established Subscription 6 Concert,6.0,6,24,4.0,6.0,0.0,1.0
186332,FY23,Fixed Established Subscription 6 Concert,6.0,2,4,2.0,6.0,4.0,0.3333333333333333
186332,FY24,Fixed Established Subscription 6 Concert,6.0,4,8,2.0,6.0,2.0,0.6666666666666666
186442,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
186442,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
186607,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
186607,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
186651,FY23,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
186651,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
187014,FY24,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
187014,FY24,Fixed Freshman Subscription 6 Concert,6.0,1,2,2.0,6.0,5.0,0.16666666666666666
187740,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
187740,FY24,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
187993,FY23,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
187993,FY23,Fixed Musician Subscription 6 Concert,6.0,1,2,2.0,6.0,5.0,0.16666666666666666
187993,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
188037,FY23,Fixed Established Subscription 12 Concert,12.0,12,23,1.9166666666666667,12.0,0.0,1.0
188037,FY24,Fixed Established Subscription 12 Concert,12.0,12,24,2.0,12.0,0.0,1.0
188103,FY23,Fixed Established Subscription 6 Concert,6.0,6,11,1.8333333333333333,6.0,0.0,1.0
188103,FY24,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
188455,FY23,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
188455,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
188994,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
188994,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
189258,FY23,Fixed Established Subscription 24 Concert,24.0,17,34,1.7894736842105263,24.0,7.0,0.7083333333333334
189258,FY24,Fixed Established Subscription 24 Concert,24.0,20,40,2.0,24.0,4.0,0.8333333333333334
189940,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
189940,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
190072,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
190204,FY23,Fixed Established Subscription Sunday,4.0,4,12,3.0,4.0,0.0,1.0
190204,FY24,Fixed Established Subscription Sunday,4.0,4,16,4.0,4.0,0.0,1.0
190556,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
190556,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
191315,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
191315,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
192096,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
192096,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
192173,FY23,Fixed Established Subscription 12 Concert,12.0,12,24,2.0,12.0,0.0,1.0
192173,FY24,Fixed Established Subscription 12 Concert,12.0,13,24,1.8461538461538463,12.0,-1.0,1.0833333333333333
192426,FY23,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
192426,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
192800,FY23,Fixed Established Subscription 12 Concert,12.0,12,12,1.0,12.0,0.0,1.0
192800,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
193163,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,24,3.4285714285714284,6.0,0.0,1.0
193625,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
193625,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
194010,FY23,Fixed Sophomore  Subscription Sunday,4.0,3,3,1.0,4.0,1.0,0.75
194010,FY24,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
194538,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
194538,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
194681,FY23,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
194681,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
195715,FY23,Fixed Established Subscription 12 Concert,12.0,12,24,2.0,12.0,0.0,1.0
195715,FY24,Fixed Established Subscription 12 Concert,12.0,12,24,2.0,12.0,0.0,1.0
196683,FY23,Fixed Freshman Subscription Sunday,4.0,4,16,4.0,4.0,0.0,1.0
196683,FY24,Fixed Chorus Subscription 6 Concert,6.0,4,12,3.0,6.0,2.0,0.6666666666666666
196782,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
199158,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
199158,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
199763,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
199763,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
201985,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
201985,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
202051,FY23,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
202722,FY23,Fixed Established Subscription 24 Concert,24.0,6,6,1.0,24.0,18.0,0.25
202722,FY24,Fixed Established Subscription 24 Concert,24.0,6,6,1.0,24.0,18.0,0.25
202832,FY23,Fixed Established Subscription 6 Concert,6.0,7,9,1.2857142857142858,6.0,-1.0,1.1666666666666667
203019,FY23,Fixed Established Subscription 12 Concert,12.0,6,12,2.0,12.0,6.0,0.5
203173,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
203426,FY24,Fixed Freshman Subscription 6 Concert,6.0,5,12,1.7142857142857142,6.0,1.0,0.8333333333333334
203844,FY23,Fixed Sophomore  Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
203888,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
203888,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
204020,FY23,Fixed Established Subscription 12 Concert,12.0,11,22,2.0,12.0,1.0,0.9166666666666666
204020,FY24,Fixed Chorus Subscription 12 Concert,12.0,1,2,2.0,12.0,11.0,0.08333333333333333
204020,FY24,Fixed Established Subscription 12 Concert,12.0,10,20,2.0,12.0,2.0,0.8333333333333334
204922,FY23,Fixed Established Subscription 6 Concert,6.0,2,2,1.0,6.0,4.0,0.3333333333333333
204922,FY23,Fixed Freshman Subscription 6 Concert,6.0,1,1,1.0,6.0,5.0,0.16666666666666666
205747,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
205747,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
206726,FY23,Fixed Sophomore Subscription 24 Concert,24.0,23,46,2.0,24.0,1.0,0.9583333333333334
206726,FY24,Fixed Established Subscription 24 Concert,24.0,24,48,2.0,24.0,0.0,1.0
206737,FY24,Fixed Freshman Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
207166,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
207375,FY23,Fixed Established Subscription Sunday,4.0,4,12,3.0,4.0,0.0,1.0
207375,FY24,Fixed Established Subscription Sunday,4.0,4,12,3.0,4.0,0.0,1.0
208112,FY23,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
208112,FY24,Fixed Established Subscription Sunday,4.0,3,3,1.0,4.0,1.0,0.75
208112,FY24,Fixed Freshman Subscription Sunday,4.0,1,1,1.0,4.0,3.0,0.25
208871,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
209080,FY23,Fixed Established Subscription Sunday,4.0,4,8,1.0,4.0,0.0,1.0
209080,FY24,Fixed Established Subscription Sunday,4.0,4,8,1.0,4.0,0.0,1.0
209135,FY23,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
209135,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
209520,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
209520,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
209740,FY23,Fixed Established Subscription 12 Concert,12.0,12,12,1.0,12.0,0.0,1.0
209740,FY24,Fixed Established Subscription 12 Concert,12.0,12,12,1.0,12.0,0.0,1.0
210191,FY24,Fixed Lapsed Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
210290,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
210290,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
210730,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
210730,FY24,Fixed Lapsed Subscription 6 Concert,6.0,3,7,1.75,6.0,3.0,0.5
210818,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
210818,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
211170,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
211170,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
211214,FY23,Fixed Chorus Subscription 6 Concert,6.0,2,5,2.5,6.0,4.0,0.3333333333333333
211346,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
211346,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
211423,FY23,Fixed Freshman Subscription 18 Concert,18.0,1,1,1.0,18.0,17.0,0.05555555555555555
211467,FY24,Fixed Sophomore Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
211962,FY23,Fixed Established Subscription 12 Concert,12.0,12,12,1.0,12.0,0.0,1.0
211962,FY24,Fixed Established Subscription 18 Concert,18.0,18,18,1.0,18.0,0.0,1.0
213095,FY24,Fixed Upgrade Subscription 12 Concert,12.0,11,22,2.0,12.0,1.0,0.9166666666666666
213315,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
213315,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
213436,FY23,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
213436,FY23,Fixed Lapsed Subscription 24 Concert,24.0,1,2,2.0,24.0,23.0,0.041666666666666664
213436,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
214910,FY24,Fixed Established Subscription 6 Concert,6.0,1,1,1.0,6.0,5.0,0.16666666666666666
215372,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
215372,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
215482,FY23,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
215482,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
216120,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
216120,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
216846,FY23,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
216846,FY24,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
217330,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
217330,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
218232,FY23,Fixed Established Subscription 24 Concert,24.0,6,18,3.0,24.0,18.0,0.25
218265,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
218265,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
218782,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
218782,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
219640,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
219640,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
219684,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
219684,FY24,Fixed Established Subscription 6 Concert,6.0,5,5,1.0,6.0,1.0,0.8333333333333334
220938,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
221037,FY23,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
221818,FY23,Fixed Established Subscription 6 Concert,6.0,10,12,1.0,6.0,-4.0,1.6666666666666667
221818,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
222412,FY24,Fixed Lapsed Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
222445,FY23,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
223875,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
223875,FY24,Fixed Established Subscription 6 Concert,6.0,7,12,1.7142857142857142,6.0,-1.0,1.1666666666666667
224161,FY23,Fixed Established Subscription 6 Concert,6.0,5,5,1.0,6.0,1.0,0.8333333333333334
224161,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
224524,FY23,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
224524,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
224579,FY23,Fixed Musician Subscription 18 Concert,18.0,15,36,1.7142857142857142,18.0,3.0,0.8333333333333334
224579,FY24,Fixed Musician Subscription 18 Concert,18.0,17,36,1.7142857142857142,18.0,1.0,0.9444444444444444
225404,FY23,Fixed Established Subscription 24 Concert,24.0,24,48,2.0,24.0,0.0,1.0
225404,FY24,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
225404,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
225734,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
225734,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
226383,FY23,Fixed Established Subscription 24 Concert,24.0,24,47,1.9583333333333333,24.0,0.0,1.0
226383,FY24,Fixed Established Subscription 24 Concert,24.0,24,48,2.0,24.0,0.0,1.0
226460,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
226460,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
226614,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
226614,FY24,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
226713,FY23,Fixed Established Subscription 6 Concert,6.0,5,5,1.0,6.0,1.0,0.8333333333333334
226713,FY24,Fixed Established Subscription 6 Concert,6.0,5,5,1.0,6.0,1.0,0.8333333333333334
226779,FY23,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
226779,FY24,Fixed Established Subscription Sunday,4.0,4,4,1.0,4.0,0.0,1.0
227494,FY23,Fixed Established Subscription 24 Concert,24.0,23,23,1.0,24.0,1.0,0.9583333333333334
227494,FY23,Fixed Musician Subscription 24 Concert,24.0,1,1,1.0,24.0,23.0,0.041666666666666664
227494,FY24,Fixed Established Subscription 24 Concert,24.0,24,48,2.0,24.0,0.0,1.0
227692,FY23,Fixed Established Subscription 6 Concert,6.0,12,12,1.0,6.0,-6.0,2.0
227692,FY24,Fixed Established Subscription 6 Concert,6.0,12,17,1.3076923076923077,6.0,-6.0,2.0
227912,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
227967,FY23,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
227967,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
228198,FY23,Fixed Established Subscription 6 Concert,6.0,4,8,2.0,6.0,2.0,0.6666666666666666
228198,FY24,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
228671,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
228671,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
229859,FY23,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
229859,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
230134,FY24,Fixed Established Subscription 6 Concert,6.0,1,2,2.0,6.0,5.0,0.16666666666666666
230189,FY24,Fixed Established Subscription 6 Concert,6.0,5,10,2.0,6.0,1.0,0.8333333333333334
230244,FY23,Fixed Established Subscription 6 Concert,6.0,1,2,2.0,6.0,5.0,0.16666666666666666
230244,FY23,Fixed Lapsed Subscription 6 Concert,6.0,4,8,2.0,6.0,2.0,0.6666666666666666
231432,FY23,Fixed Established Subscription 24 Concert,24.0,1,1,1.0,24.0,23.0,0.041666666666666664
231432,FY23,Fixed Freshman Subscription 6 Concert,6.0,6,12,1.7142857142857142,6.0,0.0,1.0
232598,FY23,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
232598,FY24,Fixed Established Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
233115,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
233115,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
233566,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
233566,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
233665,FY23,Fixed Established Subscription 24 Concert,24.0,23,46,2.0,24.0,1.0,0.9583333333333334
233665,FY24,Fixed Established Subscription 24 Concert,24.0,24,48,2.0,24.0,0.0,1.0
233951,FY23,Fixed Sophomore  Subscription Sunday,4.0,4,8,2.0,4.0,0.0,1.0
233984,FY23,Fixed Upgrade Subscription 6 Concert,6.0,5,5,1.0,6.0,1.0,0.8333333333333334
234116,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
234259,FY23,Fixed Sophomore Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
234259,FY24,Fixed Established Subscription 6 Concert,6.0,6,6,1.0,6.0,0.0,1.0
234281,FY24,Fixed Freshman Subscription 12 Concert,12.0,12,24,2.0,12.0,0.0,1.0
235106,FY23,Fixed Sophomore Subscription 6 Concert,6.0,8,13,1.625,6.0,-2.0,1.3333333333333333
235810,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
235810,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
235931,FY23,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
235931,FY24,Fixed Established Subscription 6 Concert,6.0,6,12,2.0,6.0,0.0,1.0
236514,FY24,Fixed Upgrade Subscription 6 Concert,6.0,5,12,2.4,6.0,1.0,0.8333333333333334
237031,FY23,Fixed Chorus Subscription 12 Concert,12.0,1,2,2.0,12.0,11.0,0.08333333333333333
