event_name,section_name,row_name,seat_num,last_seat,num_seats,acct_id,zip,add_datetime,price_code,comp,comp_name,purchase_price,paid_amount,source
240224SE,BALCR,G,8,8,1,9744971,30332,2/20/2024,J0E,N,Not Comp,0,0,online
230203SE,BALCR,G,9,9,1,9130896,30092,2/3/2023,J0E,N,Not Comp,0,0,online
230506SE,BALCR,G,9,10,2,9317325,30605,5/3/2023,J0E,N,Not Comp,0,0,ASO Staff
240224SE,BALCR,G,9,9,1,9757672,30332,2/20/2024,J0E,N,Not Comp,0,0,online
230203SE,BALCR,G,10,10,1,9169692,30004,2/3/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,G,10,10,1,9775483,30318,2/20/2024,J0E,N,Not Comp,0,0,online
231210SE,BALCR,G,11,11,1,9049938,30179,12/8/2022,J0E,N,Not Comp,0,0,online
230401SE,BALCR,G,11,11,1,9108277,30096,3/29/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,G,11,11,1,9775499,30318,2/20/2024,J0E,N,Not Comp,0,0,online
240229SE,BALCR,G,11,11,1,9775483,30318,2/26/2024,J0E,N,Not Comp,0,0,online
240302SE,BALCR,G,11,11,1,9589524,39402,2/26/2024,J0E,N,Not Comp,0,0,online
231210SE,BALCR,G,12,12,1,9049881,30318,12/8/2022,J0E,N,Not Comp,0,0,online
230401SE,BALCR,G,12,12,1,8717919,60605,3/29/2023,J0E,N,Not Comp,0,0,online
240229SE,BALCR,G,12,12,1,9775499,30318,2/26/2024,J0E,N,Not Comp,0,0,online
240302SE,BALCR,G,12,12,1,9589240,20147,2/26/2024,J0E,N,Not Comp,0,0,online
240302SE,BALCR,G,14,14,1,9537999,30024,2/27/2024,J0E,N,Not Comp,0,0,online
241119SM,BALCR,G,16,16,1,9509992,30322,11/16/2023,J0E,N,Not Comp,0,0,online
230413SE,BALCR,G,17,17,1,8093927,30308,4/12/2023,J0E,N,Not Comp,0,0,online
230618S3,BALCR,G,17,17,1,8299652,,6/14/2023,J0B,N,Not Comp,14,14,online
241119SM,BALCR,G,17,17,1,9442893,,11/15/2023,J0E,N,Not Comp,0,0,online
240404SE,BALCR,G,17,17,1,9463788,30033,4/1/2024,J0E,N,Not Comp,0,0,online
230618S3,BALCR,G,18,18,1,8774051,30260,6/14/2023,J0E,N,Not Comp,0,0,online
240404SE,BALCR,G,18,18,1,9463788,30033,4/1/2024,J0B,N,Not Comp,16,16,online
230224SE,BALCR,G,19,19,1,9165249,30024,2/21/2023,J0E,N,Not Comp,0,0,online
230618S3,BALCR,G,19,19,1,8937164,30309-3821,6/15/2023,J0E,N,Not Comp,0,0,online
240225SM,BALCR,G,19,19,1,9479276,30308,2/21/2024,J0E,N,Not Comp,0,0,online
240404SE,BALCR,G,19,19,1,9463798,37122,4/1/2024,J0B,N,Not Comp,16,16,online
240404SE,BALCR,G,20,20,1,9463798,37122,4/1/2024,J0E,N,Not Comp,0,0,online
230119SE,BALCR,G,21,21,1,9119190,85259,1/18/2023,J0E,N,Not Comp,0,0,online
230617SE,BALCR,G,21,21,1,9349639,30363,6/13/2023,J0E,N,Not Comp,0,0,online
240302SE,BALCR,G,21,21,1,9747444,30075,2/27/2024,J0E,N,Not Comp,0,0,online
230209SE,BALCR,G,22,22,1,8907211,31904,2/6/2023,J0E,N,Not Comp,0,0,online
230318SE,BALCR,G,22,22,1,8283952,30318,3/18/2023,J0E,N,Not Comp,0,0,online
230617SE,BALCR,G,22,22,1,9345382,30318,6/13/2023,J0E,N,Not Comp,0,0,online
240322SE,BALCR,G,22,22,1,9591439,30002,3/19/2024,J0E,N,Not Comp,0,0,online
230209SE,BALCR,G,23,23,1,8912994,31906,2/6/2023,J0E,N,Not Comp,0,0,online
240322SE,BALCR,G,23,23,1,9501693,30318,3/13/2024,J0E,N,Not Comp,0,0,online
230402S3,BALCR,H,1,1,1,7533726,30076,3/28/2023,J0E,N,Not Comp,0,0,online
241005SE,BALCR,H,1,1,1,8714607,30506,10/3/2023,J0E,N,Not Comp,0,0,online
240222SE,BALCR,H,1,1,1,9434550,31312,2/21/2024,J0E,N,Not Comp,0,0,online
240224SE,BALCR,H,1,1,1,8985363,30312,2/20/2024,J0E,N,Not Comp,0,0,online
241005SE,BALCR,H,2,2,1,8625865,30564,10/3/2023,J0E,N,Not Comp,0,0,online
241116SE,BALCR,H,2,2,1,8709284,30041,11/15/2023,J0E,N,Not Comp,0,0,online
240222SE,BALCR,H,2,2,1,9790078,30096,2/22/2024,J0B,N,Not Comp,16,16,online
241005SE,BALCR,H,3,3,1,8708149,30506,10/3/2023,J0E,N,Not Comp,0,0,online
241119SM,BALCR,H,3,3,1,9611356,30165,11/15/2023,J0E,N,Not Comp,0,0,online
240222SE,BALCR,H,3,3,1,9790078,30096,2/22/2024,J0E,N,Not Comp,0,0,online
240302SE,BALCR,H,3,3,1,7581693,1106,3/2/2024,J0E,N,Not Comp,0,0,online
240413SE,BALCR,H,3,3,1,9592234,30031,4/8/2024,J0B,N,Not Comp,16,16,online
241119SM,BALCR,H,4,4,1,9611356,30165,11/15/2023,J0B,N,Not Comp,16,16,online
240302SE,BALCR,H,4,4,1,9707749,30308,3/1/2024,J0E,N,Not Comp,0,0,online
240413SE,BALCR,H,4,4,1,9592234,30031,4/8/2024,J0E,N,Not Comp,0,0,online
240413SE,BALCR,H,5,5,1,9815562,30004,4/9/2024,J0E,N,Not Comp,0,0,online
240224SE,BALCR,H,6,6,1,9532875,30319,2/20/2024,J0E,N,Not Comp,0,0,online
240229SE,BALCR,H,6,6,1,9798990,30116,2/27/2024,J0E,N,Not Comp,0,0,online
240302SE,BALCR,H,6,6,1,9591352,1886,2/29/2024,J0E,N,Not Comp,0,0,online
240413SE,BALCR,H,6,6,1,9815562,30004,4/9/2024,J0B,N,Not Comp,16,16,online
230128SE,BALCR,H,7,7,1,9103553,30313,1/26/2023,J0E,N,Not Comp,0,0,online
230421SE,BALCR,H,7,7,1,8937164,30309-3821,4/19/2023,J0E,N,Not Comp,0,0,online
241007SE,BALCR,H,7,7,1,9213854,30083,10/7/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,H,7,7,1,9532794,75022,2/20/2024,J0E,N,Not Comp,0,0,online
240302SE,BALCR,H,7,7,1,9528538,27523,2/29/2024,J0E,N,Not Comp,0,0,online
240411SE,BALCR,H,7,7,1,9789154,30044,4/8/2024,J0E,N,Not Comp,0,0,online
240413SE,BALCR,H,7,7,1,9791391,30318,4/10/2024,J0E,N,Not Comp,0,0,online
230128SE,BALCR,H,8,8,1,9048649,8053,1/25/2023,J0E,N,Not Comp,0,0,online
230421SE,BALCR,H,8,8,1,9194841,33629,4/19/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,H,8,8,1,9434889,30809,2/21/2024,J0E,N,Not Comp,0,0,online
240302SE,BALCR,H,8,8,1,8485695,30338,2/29/2024,J0E,N,Not Comp,0,0,online
240411SE,BALCR,H,8,8,1,8920833,30047,4/8/2024,J0E,N,Not Comp,0,0,online
240413SE,BALCR,H,8,8,1,9731984,30032,4/10/2024,J0E,N,Not Comp,0,0,online
230128SE,BALCR,H,9,9,1,9041762,8053,1/25/2023,J0E,N,Not Comp,0,0,online
230401SE,BALCR,H,9,9,1,9041762,8053,4/1/2023,J0E,N,Not Comp,0,0,online
230421SE,BALCR,H,9,9,1,8465852,30318,4/19/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,H,9,9,1,9733270,30308,2/22/2024,J0E,N,Not Comp,0,0,online
240302SE,BALCR,H,9,9,1,9531103,30024,2/29/2024,J0E,N,Not Comp,0,0,online
240316SE,BALCR,H,9,9,1,8794398,30277,3/14/2024,J0B,N,Not Comp,16,16,online
240411SE,BALCR,H,9,9,1,9745223,30303,4/8/2024,J0E,N,Not Comp,0,0,online
240413SE,BALCR,H,9,9,1,9731993,30318,4/10/2024,J0E,N,Not Comp,0,0,online
240504SE,BALCR,H,9,9,1,9775483,30318,5/1/2024,J0E,N,Not Comp,0,0,online
230401SE,BALCR,H,10,10,1,9048649,8053,3/31/2023,J0E,N,Not Comp,0,0,online
230421SE,BALCR,H,10,10,1,8594625,30062,4/19/2023,J0E,N,Not Comp,0,0,online
240302SE,BALCR,H,10,10,1,8889809,30338,2/29/2024,J0E,N,Not Comp,0,0,online
240316SE,BALCR,H,10,10,1,8794398,30277,3/14/2024,J0E,N,Not Comp,0,0,online
240411SE,BALCR,H,10,10,1,8925311,30028,4/8/2024,J0E,N,Not Comp,0,0,online
240413SE,BALCR,H,10,10,1,9775483,30318,4/8/2024,J0E,N,Not Comp,0,0,online
240504SE,BALCR,H,10,10,1,9775499,30318,5/1/2024,J0E,N,Not Comp,0,0,online
230924SE,BALCR,H,11,11,1,8912167,30318,9/23/2022,J0B,N,Not Comp,14,14,online
230401SE,BALCR,H,11,11,1,9117677,35217,4/1/2023,J0E,N,Not Comp,0,0,online
230421SE,BALCR,H,11,11,1,9209776,,4/19/2023,J0E,N,Not Comp,0,0,online
240302SE,BALCR,H,11,11,1,8770936,30253,2/28/2024,J0E,N,Not Comp,0,0,online
240411SE,BALCR,H,11,11,1,9749172,30303,4/8/2024,J0E,N,Not Comp,0,0,online
240413SE,BALCR,H,11,11,1,9775499,30318,4/8/2024,J0E,N,Not Comp,0,0,online
230924SE,BALCR,H,12,12,1,8912167,30318,9/23/2022,J0E,N,Not Comp,0,0,online
231119SE,BALCR,H,12,12,1,8912994,31906,11/18/2022,J0B,N,Not Comp,14,14,online
230128SE,BALCR,H,12,12,1,8883945,30161,1/25/2023,J0E,N,Not Comp,0,0,online
230401SE,BALCR,H,12,12,1,8760812,91901,3/31/2023,J0E,N,Not Comp,0,0,online
230402S3,BALCR,H,12,12,1,9119190,85259,4/1/2023,J0E,N,Not Comp,0,0,online
230421SE,BALCR,H,12,12,1,9048310,30721,4/19/2023,J0E,N,Not Comp,0,0,online
240302SE,BALCR,H,12,12,1,8725923,30033,2/28/2024,J0E,N,Not Comp,0,0,online
240404SE,BALCR,H,12,12,1,9358741,30054,4/4/2024,J0E,N,Not Comp,0,0,online
240411SE,BALCR,H,12,12,1,9461871,74948,4/10/2024,J0E,N,Not Comp,0,0,online
231119SE,BALCR,H,13,13,1,8912994,31906,11/18/2022,J0E,N,Not Comp,0,0,online
230401SE,BALCR,H,13,13,1,8886432,30326,3/31/2023,J0E,N,Not Comp,0,0,online
230402S3,BALCR,H,13,13,1,8970932,30319,4/1/2023,J0E,N,Not Comp,0,0,online
241116SE,BALCR,H,13,13,1,8753066,30318,11/16/2023,J0E,N,Not Comp,0,0,online
240302SE,BALCR,H,13,13,1,8725923,30033,2/28/2024,J0B,N,Not Comp,16,16,online
240404SE,BALCR,H,13,13,1,9340794,85711,4/4/2024,J0E,N,Not Comp,0,0,online
231119SE,BALCR,H,14,14,1,8907211,31904,11/18/2022,J0E,N,Not Comp,0,0,online
230401SE,BALCR,H,14,14,1,9118183,30324,3/30/2023,J0E,N,Not Comp,0,0,online
230421SE,BALCR,H,14,14,1,9246960,,4/19/2023,J0E,N,Not Comp,0,0,online
240316SE,BALCR,H,14,14,1,9733270,30308,3/15/2024,J0E,N,Not Comp,0,0,online
240404SE,BALCR,H,14,14,1,9340850,20816,4/4/2024,J0E,N,Not Comp,0,0,online
230401SE,BALCR,H,15,15,1,9157049,30309,4/1/2023,J0E,N,Not Comp,0,0,online
230402S3,BALCR,H,15,15,1,9169526,30328,4/1/2023,J0E,N,Not Comp,0,0,online
230413SE,BALCR,H,15,15,1,9048310,30721,4/12/2023,J0E,N,Not Comp,0,0,online
230421SE,BALCR,H,15,15,1,9279107,6901,4/19/2023,J0E,N,Not Comp,0,0,online
230617SE,BALCR,H,15,15,1,8784081,30309,6/15/2023,J0E,N,Not Comp,0,0,online
241116SE,BALCR,H,15,15,1,9532186,30907,11/15/2023,J0E,N,Not Comp,0,0,online
240316SE,BALCR,H,15,15,1,9817399,30043,3/14/2024,J0E,N,Not Comp,0,0,online
240411SE,BALCR,H,15,15,1,9798990,30116,4/9/2024,J0E,N,Not Comp,0,0,online
240504SE,BALCR,H,15,15,1,9739511,30033,5/2/2024,J0E,N,Not Comp,0,0,online
230128SE,BALCR,H,16,16,1,9157101,30506,1/25/2023,J0E,N,Not Comp,0,0,online
230617SE,BALCR,H,16,16,1,8909579,30316,6/15/2023,J0E,N,Not Comp,0,0,online
240316SE,BALCR,H,16,16,1,8664653,30141,3/14/2024,J0E,N,Not Comp,0,0,online
240411SE,BALCR,H,16,16,1,9613277,30318,4/9/2024,J0E,N,Not Comp,0,0,online
240504SE,BALCR,H,16,16,1,9760882,94582,5/2/2024,J0E,N,Not Comp,0,0,online
230128SE,BALCR,H,17,17,1,8881766,30253,1/25/2023,J0E,N,Not Comp,0,0,online
230617SE,BALCR,H,17,17,1,8725923,30033,6/13/2023,J0E,N,Not Comp,0,0,online
240411SE,BALCR,H,17,17,1,9786330,36830,4/9/2024,J0E,N,Not Comp,0,0,online
230128SE,BALCR,H,18,18,1,8943053,30308,1/25/2023,J0E,N,Not Comp,0,0,online
230617SE,BALCR,H,18,18,1,8883945,30161,6/13/2023,J0E,N,Not Comp,0,0,online
240411SE,BALCR,H,18,18,1,9053856,,4/9/2024,J0E,N,Not Comp,0,0,online
230128SE,BALCR,H,19,19,1,8465852,30318,1/25/2023,J0B,N,Not Comp,14,14,online
230401SE,BALCR,H,19,19,1,7796500,30024,3/28/2023,J0E,N,Not Comp,0,0,online
230415SE,BALCR,H,19,19,1,8881381,31410,4/13/2023,J0E,N,Not Comp,0,0,online
230617SE,BALCR,H,19,19,1,7617076,30318,6/15/2023,J0E,N,Not Comp,0,0,online
240502SE,BALCR,H,19,19,1,9508377,2139,5/1/2024,J0E,N,Not Comp,0,0,online
230401SE,BALCR,H,20,20,1,8465852,30318,3/30/2023,J0E,N,Not Comp,0,0,online
240411SE,BALCR,H,20,20,1,8485695,30338,4/8/2024,J0E,N,Not Comp,0,0,online
240411SE,BALCR,H,21,21,1,9531103,30024,4/8/2024,J0E,N,Not Comp,0,0,online
230504SE,BALCR,H,22,22,1,8935876,31028,5/4/2023,J0E,N,Not Comp,0,0,online
240411SE,BALCR,H,22,22,1,9734817,30062,4/9/2024,J0E,N,Not Comp,0,0,online
230402S3,BALCR,H,23,23,1,9109270,,3/29/2023,J0E,N,Not Comp,0,0,online
230504SE,BALCR,H,23,23,1,8781127,30332-1400,5/4/2023,J0E,N,Not Comp,0,0,ASO Staff
230924SE,BALCR,J,1,1,1,8913279,30324,9/23/2022,J0E,N,Not Comp,0,0,online
230427SE,BALCR,J,1,1,1,9259197,31793,4/20/2023,J0E,N,Not Comp,0,0,online
241109SE,BALCR,J,1,1,1,9463788,30033,11/6/2023,J0B,N,Not Comp,16,16,online
240316SE,BALCR,J,1,1,1,7803361,30303,1/31/2024,J0B,N,Not Comp,16,16,online
240516SE,BALCR,J,1,1,1,8714607,30506,5/15/2024,J0E,N,Not Comp,0,0,online
230924SE,BALCR,J,2,2,1,8910080,30318,9/21/2022,J0E,N,Not Comp,0,0,online
230211SE,BALCR,J,2,2,1,9176471,30309,2/7/2023,J0E,N,Not Comp,0,0,online
230402S3,BALCR,J,2,2,1,8881766,30253,3/29/2023,J0E,N,Not Comp,0,0,online
241109SE,BALCR,J,2,2,1,9463798,37122,11/6/2023,J0B,N,Not Comp,16,16,online
240316SE,BALCR,J,2,2,1,7791492,30033,3/16/2024,J0E,N,Not Comp,0,0,online
240516SE,BALCR,J,2,2,1,8625865,30564,5/15/2024,J0E,N,Not Comp,0,0,online
230924SE,BALCR,J,3,3,1,8910179,30318,9/21/2022,J0E,N,Not Comp,0,0,online
230402S3,BALCR,J,3,3,1,9157101,30506,3/29/2023,J0E,N,Not Comp,0,0,online
230617SE,BALCR,J,3,3,1,9136500,30309,6/17/2023,J0E,N,Not Comp,0,0,online
241109SE,BALCR,J,3,3,1,9463788,30033,11/6/2023,J0E,N,Not Comp,0,0,online
240316SE,BALCR,J,3,3,1,7791492,30033,3/16/2024,J0B,N,Not Comp,16,16,online
240324SM,BALCR,J,3,3,1,8627382,30307,3/20/2024,J0E,N,Not Comp,0,0,online
240420SE,BALCR,J,3,3,1,8093927,30308,4/16/2024,J0E,N,Not Comp,0,0,online
240516SE,BALCR,J,3,3,1,8708149,30506,5/15/2024,J0E,N,Not Comp,0,0,online
230617SE,BALCR,J,4,4,1,9055873,30309,6/17/2023,J0E,N,Not Comp,0,0,online
241109SE,BALCR,J,4,4,1,9463798,37122,11/6/2023,J0E,N,Not Comp,0,0,online
240420SE,BALCR,J,4,4,1,8927595,30303,4/17/2024,J0E,N,Not Comp,0,0,online
230128SE,BALCR,J,5,5,1,8868288,30303,1/26/2023,J0E,N,Not Comp,0,0,online
230617SE,BALCR,J,5,5,1,8870626,30305,6/17/2023,J0E,N,Not Comp,0,0,online
241109SE,BALCR,J,5,5,1,9592610,35757,11/6/2023,J0E,N,Not Comp,0,0,online
240222SE,BALCR,J,5,5,1,9434606,30115,2/22/2024,J0E,N,Not Comp,0,0,online
240420SE,BALCR,J,5,5,1,8869427,30309,4/17/2024,J0E,N,Not Comp,0,0,online
240616SM,BALCR,J,5,5,1,9639100,30253,6/14/2024,J0E,N,Not Comp,0,0,online
230128SE,BALCR,J,6,6,1,8325741,30309,1/25/2023,J0E,N,Not Comp,0,0,online
230617SE,BALCR,J,6,6,1,8928844,13104,6/17/2023,J0E,N,Not Comp,0,0,online
241109SE,BALCR,J,6,6,1,9561582,30005,11/6/2023,J0E,N,Not Comp,0,0,online
241118SE,BALCR,J,6,6,1,9125292,30030,11/15/2023,J0E,N,Not Comp,0,0,online
240222SE,BALCR,J,6,6,1,9508280,30058,2/22/2024,J0E,N,Not Comp,0,0,online
240224SE,BALCR,J,6,6,1,9652573,2139,2/23/2024,J0E,N,Not Comp,0,0,online
240420SE,BALCR,J,6,6,1,8911953,30309,4/17/2024,J0E,N,Not Comp,0,0,online
240425SE,BALCR,J,6,6,1,9622866,30004,4/22/2024,J0B,N,Not Comp,16,16,online
230617SE,BALCR,J,7,7,1,8928844,13104,6/17/2023,J0B,N,Not Comp,14,14,online
241109SE,BALCR,J,7,7,1,9279107,6901,11/6/2023,J0E,N,Not Comp,0,0,online
241118SE,BALCR,J,7,7,1,9507596,30033,11/15/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,J,7,7,1,9652595,2139,2/23/2024,J0E,N,Not Comp,0,0,online
240302SE,BALCR,J,7,7,1,9617708,30339,3/1/2024,J0E,N,Not Comp,0,0,online
240420SE,BALCR,J,7,7,1,9435155,30318,4/17/2024,J0E,N,Not Comp,0,0,online
240518SE,BALCR,J,7,7,1,8485695,30338,5/16/2024,J0E,N,Not Comp,0,0,online
230610SE,BALCR,J,8,8,1,8921767,30318,6/7/2023,J0E,N,Not Comp,0,0,online
241109SE,BALCR,J,8,8,1,9592638,33327,11/6/2023,J0E,N,Not Comp,0,0,online
241118SE,BALCR,J,8,8,1,8630517,30032,11/15/2023,J0E,N,Not Comp,0,0,online
240420SE,BALCR,J,8,8,1,9435155,30318,4/17/2024,J0B,N,Not Comp,16,16,online
240425SE,BALCR,J,8,8,1,9319114,30068,4/22/2024,J0B,N,Not Comp,16,16,online
230420SE,BALCR,J,9,9,1,9209776,,4/19/2023,J0E,N,Not Comp,0,0,online
241109SE,BALCR,J,9,9,1,8485695,30338,11/6/2023,J0E,N,Not Comp,0,0,online
241118SE,BALCR,J,9,9,1,8630517,30032,11/15/2023,J0B,N,Not Comp,16,16,online
240420SE,BALCR,J,9,9,1,9500592,30308,4/17/2024,J0E,N,Not Comp,0,0,online
240518SE,BALCR,J,9,9,1,9767142,30338,5/16/2024,J0E,N,Not Comp,0,0,online
230420SE,BALCR,J,10,10,1,9048649,8053,4/20/2023,J0E,N,Not Comp,0,0,online
241109SE,BALCR,J,10,10,1,9531103,30024,11/6/2023,J0E,N,Not Comp,0,0,online
241118SE,BALCR,J,10,10,1,9589240,20147,11/15/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,J,10,10,1,9313712,30314,2/22/2024,J0E,N,Not Comp,0,0,online
240420SE,BALCR,J,10,10,1,8095322,30363,4/16/2024,J0E,N,Not Comp,0,0,online
240518SE,BALCR,J,10,10,1,9321372,,5/16/2024,J0E,N,Not Comp,0,0,online
241116SE,BALCR,J,11,11,1,9006938,,11/16/2023,J0E,N,Not Comp,0,0,online
241118SE,BALCR,J,11,11,1,9589524,39402,11/15/2023,J0E,N,Not Comp,0,0,online
241119SM,BALCR,J,11,11,1,9618481,30097,11/16/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,J,11,11,1,9029906,30363,2/23/2024,J0E,N,Not Comp,0,0,online
240420SE,BALCR,J,11,11,1,8920833,30047,4/16/2024,J0B,N,Not Comp,16,16,online
231119SE,BALCR,J,12,12,1,8940171,30680,11/18/2022,J0E,N,Not Comp,0,0,online
230420SE,BALCR,J,12,12,1,9041762,8053,4/20/2023,J0E,N,Not Comp,0,0,online
241116SE,BALCR,J,12,12,1,8900919,30034,11/16/2023,J0E,N,Not Comp,0,0,online
241118SE,BALCR,J,12,12,1,9538114,30022,11/15/2023,J0E,N,Not Comp,0,0,online
241119SM,BALCR,J,12,12,1,9618408,21136,11/16/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,J,12,12,1,9413689,30329,2/22/2024,J0E,N,Not Comp,0,0,online
240420SE,BALCR,J,12,12,1,8920833,30047,4/16/2024,J0E,N,Not Comp,0,0,online
241118SE,BALCR,J,13,13,1,9538092,30097,11/15/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,J,13,13,1,9239304,30308,2/22/2024,J0E,N,Not Comp,0,0,online
240420SE,BALCR,J,13,13,1,8908642,,4/16/2024,J0E,N,Not Comp,0,0,online
240504SE,BALCR,J,13,13,1,9760882,94582,5/3/2024,J0B,N,Not Comp,16,16,online
241118SE,BALCR,J,14,14,1,9538101,30022,11/15/2023,J0E,N,Not Comp,0,0,online
241119SM,BALCR,J,14,14,1,9346992,30519,11/18/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,J,14,14,1,9791391,30318,2/22/2024,J0E,N,Not Comp,0,0,online
240302SE,BALCR,J,14,14,1,9416116,30309,2/29/2024,J0E,N,Not Comp,0,0,online
240420SE,BALCR,J,14,14,1,8991929,19341,4/16/2024,J0E,N,Not Comp,0,0,online
241118SE,BALCR,J,15,15,1,9535784,20759,11/15/2023,J0E,N,Not Comp,0,0,online
241119SM,BALCR,J,15,15,1,7097857,30345,11/17/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,J,15,15,1,8889413,30313,2/22/2024,J0E,N,Not Comp,0,0,online
240302SE,BALCR,J,15,15,1,8554256,30309,2/29/2024,J0E,N,Not Comp,0,0,online
240420SE,BALCR,J,15,15,1,9044529,30332,4/16/2024,J0E,N,Not Comp,0,0,online
241118SE,BALCR,J,16,16,1,9563542,,11/15/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,J,16,16,1,9481892,30318,2/21/2024,J0E,N,Not Comp,0,0,online
240225SM,BALCR,J,16,16,1,9592139,30318,2/20/2024,J0E,N,Not Comp,0,0,online
240420SE,BALCR,J,16,16,1,8598796,30332,4/16/2024,J0E,N,Not Comp,0,0,online
230420SE,BALCR,J,17,17,1,9228898,29063,4/20/2023,J0E,N,Not Comp,0,0,online
241005SE,BALCR,J,17,18,2,9460980,30342,10/4/2023,J0E,N,Not Comp,0,0,online
241118SE,BALCR,J,17,17,1,9106105,30309,11/15/2023,J0E,N,Not Comp,0,0,ASO Staff
240224SE,BALCR,J,17,17,1,8753066,30318,2/20/2024,J0E,N,Not Comp,0,0,online
241118SE,BALCR,J,18,18,1,9450889,30092,11/15/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,J,18,18,1,9767142,30338,2/21/2024,J0E,N,Not Comp,0,0,online
230520SE,BALCR,J,19,19,1,9319176,30144,5/15/2023,J0E,N,Not Comp,0,0,online
230617SE,BALCR,J,19,19,1,9364741,30322,6/15/2023,J0B,N,Not Comp,14,14,online
241118SE,BALCR,J,19,19,1,9585492,30363,11/15/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,J,19,19,1,9321372,,2/21/2024,J0E,N,Not Comp,0,0,online
230413SE,BALCR,J,20,20,1,8410699,30318,4/12/2023,J0E,N,Not Comp,0,0,online
230415SE,BALCR,J,20,20,1,8852635,,4/13/2023,J0E,N,Not Comp,0,0,online
230520SE,BALCR,J,20,20,1,9319128,30144,5/15/2023,J0E,N,Not Comp,0,0,online
230617SE,BALCR,J,20,20,1,9364741,30322,6/15/2023,J0E,N,Not Comp,0,0,online
230413SE,BALCR,J,21,21,1,9157049,30309,4/12/2023,J0E,N,Not Comp,0,0,online
230415SE,BALCR,J,21,21,1,9118465,30062,4/13/2023,J0E,N,Not Comp,0,0,online
230617SE,BALCR,J,21,21,1,8937164,30309-3821,6/13/2023,J0E,N,Not Comp,0,0,online
240229SE,BALCR,J,22,22,1,8900919,30034,2/29/2024,J0E,N,Not Comp,0,0,online
240225SM,BALCR,J,22,22,1,9617850,30083,2/23/2024,J0E,N,Not Comp,0,0,online
230330SE,BALCR,J,23,23,1,8554256,30309,3/30/2023,J0E,N,Not Comp,0,0,online
240229SE,BALCR,J,23,23,1,9006938,,2/29/2024,J0E,N,Not Comp,0,0,online
240225SM,BALCR,J,23,23,1,9601707,30309,2/21/2024,J0E,N,Not Comp,0,0,online
240316SE,BALCR,J,23,23,1,8575010,30322,3/15/2024,J0E,N,Not Comp,0,0,online
240518SE,BALCR,J,23,23,1,8900919,30034,5/14/2024,J0E,N,Not Comp,0,0,online
241109SE,BALCR,K,1,1,1,9500921,30075,11/6/2023,J0E,N,Not Comp,0,0,online
241116SE,BALCR,K,1,1,1,8625865,30564,11/15/2023,J0E,N,Not Comp,0,0,online
240222SE,BALCR,K,1,1,1,8625865,30564,2/20/2024,J0E,N,Not Comp,0,0,online
230420SE,BALCR,K,2,2,1,9197140,30315,4/19/2023,J0E,N,Not Comp,0,0,online
241109SE,BALCR,K,2,2,1,9500921,30075,11/6/2023,J0B,N,Not Comp,16,16,online
241116SE,BALCR,K,2,2,1,8708149,30506,11/15/2023,J0E,N,Not Comp,0,0,online
240222SE,BALCR,K,2,2,1,8708149,30506,2/20/2024,J0E,N,Not Comp,0,0,online
240302SE,BALCR,K,2,2,1,9687781,30307,3/1/2024,J0E,N,Not Comp,0,0,online
230420SE,BALCR,K,3,3,1,9287894,30144,4/19/2023,J0E,N,Not Comp,0,0,online
241109SE,BALCR,K,3,3,1,9592852,30309,11/7/2023,J0E,N,Not Comp,0,0,online
241116SE,BALCR,K,3,3,1,8714607,30506,11/15/2023,J0E,N,Not Comp,0,0,online
240222SE,BALCR,K,3,3,1,8714607,30506,2/20/2024,J0E,N,Not Comp,0,0,online
240302SE,BALCR,K,3,3,1,9756314,20878,3/1/2024,J0E,N,Not Comp,0,0,online
240518SE,BALCR,K,3,3,1,9168209,30062,5/16/2024,J0E,N,Not Comp,0,0,online
230420SE,BALCR,K,4,4,1,9287889,30740,4/19/2023,J0E,N,Not Comp,0,0,online
241109SE,BALCR,K,4,4,1,9589642,30041,11/6/2023,J0E,N,Not Comp,0,0,online
241118SE,BALCR,K,4,4,1,9478081,30052,11/15/2023,J0E,N,Not Comp,0,0,online
241119SM,BALCR,K,4,4,1,9413000,30332,11/16/2023,J0E,N,Not Comp,0,0,online
240224SE,BALCR,K,4,4,1,8794398,30277,2/23/2024,J0E,N,Not Comp,0,0,online
240518SE,BALCR,K,4,4,1,9853724,30318,5/16/2024,J0E,N,Not Comp,0,0,online
230202SE,BALCR,K,5,5,1,9165560,30043,1/31/2023,J0E,N,Not Comp,0,0,online
