purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price,price_std,price_cv
36.8,3,2,1,110.39999999999999,57651,0.8112546437014522,4.2215467747382644e-05,58.92905972081504,28.26730241382105,0.4722450422574368
36.0,437,225,51,15732.0,58088,0.8174040301699876,0.006149386468535405,58.92905972081504,28.26730241382105,0.4722450422574368
35.7,39,22,15,1392.3000000000002,58127,0.8179528312507036,0.0005488010807159743,58.92905972081504,28.26730241382105,0.4722450422574368
35.5,5,2,2,177.5,58132,0.8180231903636159,7.03591129123044e-05,58.92905972081504,28.26730241382105,0.4722450422574368
35.2,86,45,9,3027.2000000000003,58218,0.8192333671057075,0.0012101767420916356,58.92905972081504,28.26730241382105,0.4722450422574368
35.0,2419,1121,60,84665.0,60637,0.8532731059326804,0.03403973882697287,58.92905972081504,28.26730241382105,0.4722450422574368
34.85,21,10,2,731.85,60658,0.8535686142069121,0.0002955082742316785,58.92905972081504,28.26730241382105,0.4722450422574368
34.5,29,12,1,1000.5,60687,0.8539766970618035,0.00040808285489136553,58.92905972081504,28.26730241382105,0.4722450422574368
34.0,186,101,43,6324.0,60873,0.8565940560621411,0.002617359000337724,58.92905972081504,28.26730241382105,0.4722450422574368
33.25,2,1,1,66.5,60875,0.8566221997073061,2.814364516492176e-05,58.92905972081504,28.26730241382105,0.4722450422574368
33.0,390,226,54,12870.0,61265,0.8621102105144658,0.005488010807159743,58.92905972081504,28.26730241382105,0.4722450422574368
32.8,19,9,5,623.2,61284,0.8623775751435326,0.0002673646290667567,58.92905972081504,28.26730241382105,0.4722450422574368
32.0,193,99,33,6176.0,61477,0.8650934369019475,0.0027158617584149497,58.92905972081504,28.26730241382105,0.4722450422574368
31.2,2,1,1,62.4,61479,0.8651215805471124,2.814364516492176e-05,58.92905972081504,28.26730241382105,0.4722450422574368
31.0,729,391,35,22599.0,62208,0.8753799392097265,0.010258358662613981,58.92905972081504,28.26730241382105,0.4722450422574368
