purchase_price,seats_sold,transactions,unique_events,total_revenue,cumulative_quantity,cumulative_share,share_of_total,avg_price
16.0,519,284,50,8304.0,41944,0.9626586491014666,0.011911592573041701,49.14709554520208
15.75,284,164,63,4473.0,42228,0.9691767460007803,0.006518096899313763,49.14709554520208
15.5,26,22,15,403.0,42254,0.9697734731817034,0.0005967271809230911,49.14709554520208
15.25,38,21,18,579.5,42292,0.9706456129076679,0.0008721397259645176,49.14709554520208
15.0,162,114,42,2430.0,42454,0.9743636822657272,0.0037180693580592594,49.14709554520208
14.5,11,6,5,159.5,42465,0.9746161437653486,0.00025246149962130775,49.14709554520208
14.0,7,7,7,98.0,42472,0.9747768010832893,0.0001606573179408322,49.14709554520208
13.25,16,12,5,212.0,42488,0.9751440178100113,0.0003672167267219022,49.14709554520208
12.75,22,15,4,280.5,42510,0.9756489408092539,0.0005049229992426155,49.14709554520208
12.0,184,110,44,2208.0,42694,0.9798719331665557,0.004222992357301875,49.14709554520208
11.75,104,71,34,1222.0,42798,0.9822588418902481,0.0023869087236923644,49.14709554520208
11.5,419,251,90,4818.5,43217,0.9918753299212779,0.009616488031029814,49.14709554520208
11.33,10,5,5,113.3,43227,0.9921048403754791,0.00022951045420118886,49.14709554520208
11.25,38,25,19,427.5,43265,0.9929769801014436,0.0008721397259645176,49.14709554520208
11.0,277,135,40,3047.0,43542,0.9993344196828166,0.006357439581372932,49.14709554520208
10.5,19,11,11,199.5,43561,0.9997704895457988,0.0004360698629822588,49.14709554520208
10.0,10,5,5,100.0,43571,1.0,0.00022951045420118886,49.14709554520208
